comments,label
"位置很好,房间和设施很旧.服务1*.结帐时还经历前台服务员凶客人.补充点评 2007年12月9日 ： 携程为什么不把对面的香格里拉发展为伙伴呢?下次去住香格里拉,可能要通过亿龙网定了.",0
这么一个平庸的作品，怎么炒得这么火爆？汗！职场小说出现了不久，已经被炒死了，在中国什么东西都是一个快字，出现的快，死亡的也快！为什么中国人的羊性这么足，一个是我们的阅读能力被我们的教育完全毁了，很高的学历的人也缺乏起码的阅读能力。另外，中国在2000多年的中央专制统治下，把有个性的人全部杀光了，我们都是缺乏主见的顺民的后代啊！！！！！,0
1、配置强大，基本算是顶级配置了。 2、做工精良，工艺不错。 3、屏幕、显卡和内存都是用的最新一代的技术。 4、小音箱效果很好,1
没有其他颜色选择。送货的圆通服务真是一般，只送到楼下，以前京东用邮政快递的送到到家门口的。,0
是长大以后才读的这本书。喜欢作者笔下看似无厘头却充满智慧的皮皮。读到皮皮的朋友杜米和阿尼卡在皮皮离开去航海的那一段撕心裂肺的伤心，竟然忍不住掉了眼泪。然后看到皮皮不能忍受有人为她那么伤心，而毅然决定留在朋友身边的时候，我想我也像杜米和阿尼卡一样雀跃。最让人欣慰的当然是皮皮总有花不完的金币和用不完的力气。林格伦就是有这种本事，让你笑着流泪，还不得不承认自己仍然像一个小孩。,1
牧民代表：蒙牛伊利没有任何毛病，因为有毛病的都是喝奶的人,0
今天上午拿到书的，感觉这次配送速度相对以前较慢（又或许是我对这本书的期待太大了以至于觉得时间过的很慢）。书到手的时候，我是迫不及待打开的，质量很好。很早就知道南老先生了，一直没机会阅读他的书籍，网上对这本书的反响还不错，一要好的同学也介绍我看，于是买下作为收藏，并且留待以后细细品味。如果这本书看后觉得不错，我还要接着买南先生的《老子他说》，我相信会是个不错的选择。终身受益！,1
BS，坚决不喝蒙牛 鄙视你，不喝蒙牛会死啊!,0
我的书从106一下子跳到119！！！！非常气愤！！！！明天就找客服去！！,0
酒店位置不错，设施比较齐全；价格较高，停车不太方便而且收费高。,1
显卡不错，LED屏，总体感觉不错。京东送货正的挺快啊。。。24小时不到就送到了。,1
"我自己先买了一本, 后来又买了2本送给两个最好的朋友, 希望他们和我一样从中领悟到生命更加美好的秘密, 生活更加丰盛的秘密, 身体更加健康的秘密, 以及如果快速的心想事成...我已经看了一遍, 感觉大有启发, 打算再细细品尝一遍, 并开始照书中介绍的方法去做.我有体验过一些小的事情,比如见某个人时候, 预想的情节果真跟真实发生的一样, 神奇吧.",1
屏幕大，配置强悍，外观还可以，散热没问题，华硕质量信得过，作为家用机非常不错,1
两个人的宿舍好清冷啊！心情变得平和了许多，大家都回家的回家，出去玩儿的去玩儿，我坚守阵地，明天早上又要去上课了，给自己鼓鼓劲儿，珍惜这最后的时光，让自己每天都能有个好心情。我为蒙牛代言。@牛根生,1
"这款手机的屏幕效果特别好,明基是做显示器和液晶面板的,以前的M300就不错的呀，现在这个颜色看起来比M300要好很多的哦~~鲜亮！！！M350的免提通话功能也试过了,效果值得表扬,没想到哦，呵呵~~~20几平米的会议室内,可以用这个电话当作会议电话来使用",1
很好用放入宝贝，实惠，真品,1
晕扑，我是要批非常喜欢的，五星呀。。。怎么变成两人个星了。。。倒，还是不能修改的。。。,0
我最爱吃的绿色心情原来是蒙牛的。,1
"散热不均,触摸板的右侧热量大,很明显.无线网卡太奇怪了,就是不行.",0
"感觉还不错.住的大床房.房间小了点.不过比较经济实惠的.床是塌塌米型的,可惜席梦丝可能不是很好,睡得人第二天起来腰酸酸的.送两瓶水,还有些小东西也不错的.在海宁的中心地段,还方便的.",1
再补充两点吧，我觉得卡洛斯的成功还在于以下三点，很值得我们学习：1.要选对合适的人帮助自己——雷诺帮；2.要有战略眼光——选择合适的合作伙伴（日产、东风）；3.要有培养人的意识——人员交流（雷诺=日产）；我对第三点最为敬佩，一个成功的管理者不在于自己做到多么高的位置，而在于自己能够培养无数的后来者走向成功，为企业造血，为企业的长远发展做好人才储备；,1
1、系统不是高级版，京东有误导，有点伤心 2、如果以前用的是小黑，质感不如从前,0
［荐书］三岁左右幼儿的科普读物很难选择，要让这么小的宝宝能接触科学现象的奇妙之处，并借助书本来培养宝宝的科学兴趣，这样的书不要说我们读者选，作者写书，出版商出书，相信都是很费一番脑筋的。这套妙想科学用很形象的描述，生动有趣，借助许多动物，很好的向小宝宝展示了科学的奇妙之处，另人耳目一新。加上优质精美的印刷，低廉的价格，实在是低幼宝宝的科普入门上上之选。,1
宝贝收到了，白色的非常美观，价格便宜，很好用，下次还来买。,1
毛病百出，蒙牛不乐观,0
当当的服务还是非常到位的，我买的这本书中有一页破了，昨天下午就给我退货了，感谢当当。,1
都是中医的穴位，看得好象很有用，其实不然．也不知道这书是怎么红起来的，使用性并不是很大啊,0
恨不错的热水器两个人用刚刚好，物美价廉&lsquo;,1
为什么如此平淡无奇的爱情会令我心情跌宕起伏呢？作者朴实无华的文字却又不时夹带着细腻的描写， 丝丝入扣、潜移默化的同时，将引发感动的种种细节埋进我们的心里，在最后一刻肆意地爆发！看完了故事，哭的很彻底，以至于餐厅的服务生不时观察我这边的动静，生怕我有任何突发的举动。。。在如今的社会，如此纯净美丽的爱情，真的只能纪念哀悼而已了吗？,1
真不知这本书怎么在韩国热销的，无聊得要命，内容空荡荡，我看了几页就看不下了，明明他的字很大纸又很厚的说,0
made in japan 做工还是不错的，我原来的S6130是马来西亚制造的，使用了几天系统稳定性不错，屏幕显示效果出色，电池时间也还行，3个小时这样吧,1
"我4月23日晚入住的该酒店,前台小姐先给了我一个两幢楼之间的一个房间,很是不满意,去前台给换了一个,还可以.觉得酒店是不应该先把不好的房间先给客人的!!我是从前山坐索道上山开始游览的,带孩子和母亲,走到该酒店的位置也确实该休息了.排云亭的位置很近,风景我觉得也是最美的!也去西海大峡谷走了一段,确实美.觉得从前山上\后山下的话,住该酒店的位置刚好是一半的位置.早晨去丹霞峰看日出,要爬一个锁着的铁门,有些扫兴.看日出到现在也总觉得太阳是从西边出来的!哈哈!黄山确实不错!!补充点评 2008年5月12日 ： 我喜欢旅游.我的QQ:410073425",1
这是到目前为止我看过的穿越小说里最烂的，言情小说里极差的，宫廷故事里排倒数的两本书。完全是浪费银子~~~唉~~~~,0
没有什么新意，给刚出校门的人看看还可以。,0
酒店房间设施陈旧，尤其卫生间设置不合理，洗澡很不方便。前台服务人员态度极其冷淡。,0
把这本书送了很多朋友，送了时候我给他们说，书中的东西可能在世界上的每一个角落都正在发生。尤其你们公司里。家庭里，。哈哈，很多朋友的公司状况正如书中一样，处处隐患。一些30几岁的朋友看完后都说好。50几岁的，看完后，会意的告诉，他们早就看穿了。呵呵，总的来数很不错的。带这问题去读书，一定能找到你要的答案,1
蒙牛，绿色心情。我真的真的是越来越喜欢绿色了,1
"今年上半年购机使用后,上述网友们发表的手机问题也是频繁发生。上个月手机短信功能又突然失灵。去指定维修点告知：生产厂家关门，维修点撤销。想修都没有地方去修理，服务态度太差。",0
新蒙牛，改变正在发生，只为点滴幸福！蒙牛正在从广告营销向产品营销转变！做好产品质量就是最大的营销！一家受世人尊敬的伟大乳企正在从每一个细节改变！ 洋奶粉财主,1
"书收到了,和上面那一位朋友一样,我也没有收到书本该附带的赠品!!!的确,就是一个记事本的事情,看上去小,关键的关键是缺乏信誉!!!想到很多朋友越来越多的都从当当转投了卓越购书,为什么这样,当当是应该好好反省一下了,不能因为发展大了,就可以越来越开始店大欺客了!希望当当给我一个让人满意的答复!!!",0
蒙牛的MM请淡定，我没说您们质量有问题，别心虚了！我只是说人家雀巢跟维记的用来打泡与咖啡混合的更好而已！以后我打泡只会用雀巢维记了，自己喝的话蒙牛伊利谁便宜喝谁！,1
电池好，屏幕好 漂亮 实测上网、聊天的话可以坚持6个半小时，还不错,1
看了一半就看不下去了，后半本犹豫几次都放下没有继续看的激情，故事平淡的连个波折起伏都没有，职场里那点事儿也学得太模糊，没有具体描述，而且杜拉拉就做一个行政而已，是个人都会做的没有技术含量的工作 也能描写的这么有技术含量 真是为难作者了本来冲着畅销排行第一买来看看，觉得总不至于大部分人都没品味吧？结果证明这个残酷的事实，一本让人如同嚼蜡的“畅销书”......,0
